source,source_term,setid,title,published_date,product_name,generic_name,active_ingredients,strengths,ndcs,package_descriptions,structured_text
DailyMed,insulin glargine,0ad21db3-2b1c-4ed9-a687-bdd6a74d0aae,"BASAGLAR KWIKPEN (INSULIN GLARGINE) INJECTION, SOLUTION BASAGLAR TEMPO PEN (INSULIN GLARGINE) INJECTION, SOLUTION [ELI LILLY AND COMPANY]","Jan 23, 2026",BASAGLAR KwikPen,Insulin glargine,Insulin glargine,100 [iU] in 1 mL,0002-7715-01 | 0002-7715-59 | 0002-7715-63,3 mL in 1 SYRINGE | 5 in 1 CARTON | 1 in 1 CARTON | 3 mL in 1 SYRINGE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: BASAGLAR KwikPen
GENERIC_NAME: Insulin glargine
ACTIVE_INGREDIENTS: Insulin glargine
STRENGTHS: 100 [iU] in 1 mL
NDCS: 0002-7715-01 | 0002-7715-59 | 0002-7715-63
PACKAGE_DESCRIPTIONS: 3 mL in 1 SYRINGE | 5 in 1 CARTON | 1 in 1 CARTON | 3 mL in 1 SYRINGE
PUBLISHED_DATE: Jan 23, 2026
TITLE: BASAGLAR KWIKPEN (INSULIN GLARGINE) INJECTION, SOLUTION BASAGLAR TEMPO PEN (INSULIN GLARGINE) INJECTION, SOLUTION [ELI LILLY AND COMPANY]
SETID: 0ad21db3-2b1c-4ed9-a687-bdd6a74d0aae
SOURCE: DailyMed"
DailyMed,insulin glargine,0ad21db3-2b1c-4ed9-a687-bdd6a74d0aae,"BASAGLAR KWIKPEN (INSULIN GLARGINE) INJECTION, SOLUTION BASAGLAR TEMPO PEN (INSULIN GLARGINE) INJECTION, SOLUTION [ELI LILLY AND COMPANY]","Jan 23, 2026",BASAGLAR Tempo Pen,Insulin glargine,Insulin glargine,100 [iU] in 1 mL,0002-8214-01 | 0002-8214-05,3 mL in 1 SYRINGE | 5 in 1 CARTON,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: BASAGLAR Tempo Pen
GENERIC_NAME: Insulin glargine
ACTIVE_INGREDIENTS: Insulin glargine
STRENGTHS: 100 [iU] in 1 mL
NDCS: 0002-8214-01 | 0002-8214-05
PACKAGE_DESCRIPTIONS: 3 mL in 1 SYRINGE | 5 in 1 CARTON
PUBLISHED_DATE: Jan 23, 2026
TITLE: BASAGLAR KWIKPEN (INSULIN GLARGINE) INJECTION, SOLUTION BASAGLAR TEMPO PEN (INSULIN GLARGINE) INJECTION, SOLUTION [ELI LILLY AND COMPANY]
SETID: 0ad21db3-2b1c-4ed9-a687-bdd6a74d0aae
SOURCE: DailyMed"
DailyMed,insulin aspart,5d9f0e10-edb9-4960-bd62-cf406e75bbe7,"INSULIN ASPART PROTAMINE AND INSULIN ASPART MIX 70/30 (INSULIN ASPART) INJECTION, SUSPENSION [REMEDYREPACK INC.]","Apr 08, 2026",Insulin Aspart Protamine and Insulin AspartMix 70/30,insulin aspart,INSULIN ASPART,100 [iU] in 1 mL,70518-3236-0,"5 in 1 CARTON | 3 mL in 1 SYRINGE, PLASTIC","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Insulin Aspart Protamine and Insulin AspartMix 70/30
GENERIC_NAME: insulin aspart
ACTIVE_INGREDIENTS: INSULIN ASPART
STRENGTHS: 100 [iU] in 1 mL
NDCS: 70518-3236-0
PACKAGE_DESCRIPTIONS: 5 in 1 CARTON | 3 mL in 1 SYRINGE, PLASTIC
PUBLISHED_DATE: Apr 08, 2026
TITLE: INSULIN ASPART PROTAMINE AND INSULIN ASPART MIX 70/30 (INSULIN ASPART) INJECTION, SUSPENSION [REMEDYREPACK INC.]
SETID: 5d9f0e10-edb9-4960-bd62-cf406e75bbe7
SOURCE: DailyMed"
DailyMed,insulin aspart,66da64f7-ca50-47d2-95fa-de37005eef85,"NOVOLOG MIX 70/30 (INSULIN ASPART) INJECTION, SUSPENSION [REMEDYREPACK INC.]","Feb 02, 2026",NovoLog Mix 70/30,insulin aspart,INSULIN ASPART,100 [iU] in 1 mL,70518-2119-0,"5 in 1 CARTON | 3 mL in 1 SYRINGE, PLASTIC","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: NovoLog Mix 70/30
GENERIC_NAME: insulin aspart
ACTIVE_INGREDIENTS: INSULIN ASPART
STRENGTHS: 100 [iU] in 1 mL
NDCS: 70518-2119-0
PACKAGE_DESCRIPTIONS: 5 in 1 CARTON | 3 mL in 1 SYRINGE, PLASTIC
PUBLISHED_DATE: Feb 02, 2026
TITLE: NOVOLOG MIX 70/30 (INSULIN ASPART) INJECTION, SUSPENSION [REMEDYREPACK INC.]
SETID: 66da64f7-ca50-47d2-95fa-de37005eef85
SOURCE: DailyMed"
DailyMed,amlodipine,6f20efca-943b-4bc2-a157-0931bd4d4585,"AMLODIPINE BESYLATE 2.5 MG (AMLODIPINE BESYLATE) TABLET AMLODIPINE BESYLATE 5 MG (AMLODIPINE BESYLATE) TABLET AMLODIPINE BESYLATE 10 MG (AMLODIPINE BESYLATE) TABLET [OXFORD PHARMACEUTICALS, LLC]","Apr 09, 2026",AMLODIPINE BESYLATE2.5 mg,AMLODIPINE BESYLATE,Amlodipine Besylate | Amlodipine Besylate | Amlodipine Besylate,10 mg | 2.5 mg | 5 mg,69584-021-09 | 69584-021-50 | 69584-021-90,90 in 1 BOTTLE | 500 in 1 BOTTLE | 1000 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: AMLODIPINE BESYLATE2.5 mg
GENERIC_NAME: AMLODIPINE BESYLATE
ACTIVE_INGREDIENTS: Amlodipine Besylate | Amlodipine Besylate | Amlodipine Besylate
STRENGTHS: 10 mg | 2.5 mg | 5 mg
NDCS: 69584-021-09 | 69584-021-50 | 69584-021-90
PACKAGE_DESCRIPTIONS: 90 in 1 BOTTLE | 500 in 1 BOTTLE | 1000 in 1 BOTTLE
PUBLISHED_DATE: Apr 09, 2026
TITLE: AMLODIPINE BESYLATE 2.5 MG (AMLODIPINE BESYLATE) TABLET AMLODIPINE BESYLATE 5 MG (AMLODIPINE BESYLATE) TABLET AMLODIPINE BESYLATE 10 MG (AMLODIPINE BESYLATE) TABLET [OXFORD PHARMACEUTICALS, LLC]
SETID: 6f20efca-943b-4bc2-a157-0931bd4d4585
SOURCE: DailyMed"
DailyMed,amlodipine,6f20efca-943b-4bc2-a157-0931bd4d4585,"AMLODIPINE BESYLATE 2.5 MG (AMLODIPINE BESYLATE) TABLET AMLODIPINE BESYLATE 5 MG (AMLODIPINE BESYLATE) TABLET AMLODIPINE BESYLATE 10 MG (AMLODIPINE BESYLATE) TABLET [OXFORD PHARMACEUTICALS, LLC]","Apr 09, 2026",AMLODIPINE BESYLATE5 mg,AMLODIPINE BESYLATE,Amlodipine Besylate | Amlodipine Besylate | Amlodipine Besylate,10 mg | 2.5 mg | 5 mg,69584-022-09 | 69584-022-50 | 69584-022-90 | 69584-022-95,90 in 1 BOTTLE | 500 in 1 BOTTLE | 1000 in 1 BOTTLE | 5000 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: AMLODIPINE BESYLATE5 mg
GENERIC_NAME: AMLODIPINE BESYLATE
ACTIVE_INGREDIENTS: Amlodipine Besylate | Amlodipine Besylate | Amlodipine Besylate
STRENGTHS: 10 mg | 2.5 mg | 5 mg
NDCS: 69584-022-09 | 69584-022-50 | 69584-022-90 | 69584-022-95
PACKAGE_DESCRIPTIONS: 90 in 1 BOTTLE | 500 in 1 BOTTLE | 1000 in 1 BOTTLE | 5000 in 1 BOTTLE
PUBLISHED_DATE: Apr 09, 2026
TITLE: AMLODIPINE BESYLATE 2.5 MG (AMLODIPINE BESYLATE) TABLET AMLODIPINE BESYLATE 5 MG (AMLODIPINE BESYLATE) TABLET AMLODIPINE BESYLATE 10 MG (AMLODIPINE BESYLATE) TABLET [OXFORD PHARMACEUTICALS, LLC]
SETID: 6f20efca-943b-4bc2-a157-0931bd4d4585
SOURCE: DailyMed"
DailyMed,amlodipine,6f20efca-943b-4bc2-a157-0931bd4d4585,"AMLODIPINE BESYLATE 2.5 MG (AMLODIPINE BESYLATE) TABLET AMLODIPINE BESYLATE 5 MG (AMLODIPINE BESYLATE) TABLET AMLODIPINE BESYLATE 10 MG (AMLODIPINE BESYLATE) TABLET [OXFORD PHARMACEUTICALS, LLC]","Apr 09, 2026",AMLODIPINE BESYLATE10 mg,AMLODIPINE BESYLATE,Amlodipine Besylate | Amlodipine Besylate | Amlodipine Besylate,10 mg | 2.5 mg | 5 mg,69584-023-09 | 69584-023-50 | 69584-023-90 | 69584-023-93 | 69584-023-95,90 in 1 BOTTLE | 500 in 1 BOTTLE | 1000 in 1 BOTTLE | 3000 in 1 BOTTLE | 5000 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: AMLODIPINE BESYLATE10 mg
GENERIC_NAME: AMLODIPINE BESYLATE
ACTIVE_INGREDIENTS: Amlodipine Besylate | Amlodipine Besylate | Amlodipine Besylate
STRENGTHS: 10 mg | 2.5 mg | 5 mg
NDCS: 69584-023-09 | 69584-023-50 | 69584-023-90 | 69584-023-93 | 69584-023-95
PACKAGE_DESCRIPTIONS: 90 in 1 BOTTLE | 500 in 1 BOTTLE | 1000 in 1 BOTTLE | 3000 in 1 BOTTLE | 5000 in 1 BOTTLE
PUBLISHED_DATE: Apr 09, 2026
TITLE: AMLODIPINE BESYLATE 2.5 MG (AMLODIPINE BESYLATE) TABLET AMLODIPINE BESYLATE 5 MG (AMLODIPINE BESYLATE) TABLET AMLODIPINE BESYLATE 10 MG (AMLODIPINE BESYLATE) TABLET [OXFORD PHARMACEUTICALS, LLC]
SETID: 6f20efca-943b-4bc2-a157-0931bd4d4585
SOURCE: DailyMed"
DailyMed,amlodipine,47f228e9-4a34-4d14-988d-b06af90124b9,"AMLODIPINE BESYLATE TABLET [NCS HEALTHCARE OF KY, LLC DBA VANGARD LABS]","Apr 06, 2026",Amlodipine Besylate,Amlodipine besylate,AMLODIPINE BESYLATE | AMLODIPINE BESYLATE | AMLODIPINE BESYLATE,10 mg | 2.5 mg | 5 mg,0615-8429-05 | 0615-8429-30 | 0615-8429-39,"15 in 1 BLISTER PACK | 6 in 1 BOX, UNIT-DOSE | 5 in 1 BLISTER PACK | 30 in 1 BLISTER PACK","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Amlodipine Besylate
GENERIC_NAME: Amlodipine besylate
ACTIVE_INGREDIENTS: AMLODIPINE BESYLATE | AMLODIPINE BESYLATE | AMLODIPINE BESYLATE
STRENGTHS: 10 mg | 2.5 mg | 5 mg
NDCS: 0615-8429-05 | 0615-8429-30 | 0615-8429-39
PACKAGE_DESCRIPTIONS: 15 in 1 BLISTER PACK | 6 in 1 BOX, UNIT-DOSE | 5 in 1 BLISTER PACK | 30 in 1 BLISTER PACK
PUBLISHED_DATE: Apr 06, 2026
TITLE: AMLODIPINE BESYLATE TABLET [NCS HEALTHCARE OF KY, LLC DBA VANGARD LABS]
SETID: 47f228e9-4a34-4d14-988d-b06af90124b9
SOURCE: DailyMed"
DailyMed,amlodipine,47f228e9-4a34-4d14-988d-b06af90124b9,"AMLODIPINE BESYLATE TABLET [NCS HEALTHCARE OF KY, LLC DBA VANGARD LABS]","Apr 06, 2026",Amlodipine Besylate,Amlodipine besylate,AMLODIPINE BESYLATE | AMLODIPINE BESYLATE | AMLODIPINE BESYLATE,10 mg | 2.5 mg | 5 mg,0615-8430-05 | 0615-8430-07 | 0615-8430-28 | 0615-8430-30 | 0615-8430-39,"15 in 1 BLISTER PACK | 7 in 1 BLISTER PACK | 28 in 1 BLISTER PACK | 6 in 1 BOX, UNIT-DOSE | 5 in 1 BLISTER PACK | 30 in 1 BLISTER PACK","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Amlodipine Besylate
GENERIC_NAME: Amlodipine besylate
ACTIVE_INGREDIENTS: AMLODIPINE BESYLATE | AMLODIPINE BESYLATE | AMLODIPINE BESYLATE
STRENGTHS: 10 mg | 2.5 mg | 5 mg
NDCS: 0615-8430-05 | 0615-8430-07 | 0615-8430-28 | 0615-8430-30 | 0615-8430-39
PACKAGE_DESCRIPTIONS: 15 in 1 BLISTER PACK | 7 in 1 BLISTER PACK | 28 in 1 BLISTER PACK | 6 in 1 BOX, UNIT-DOSE | 5 in 1 BLISTER PACK | 30 in 1 BLISTER PACK
PUBLISHED_DATE: Apr 06, 2026
TITLE: AMLODIPINE BESYLATE TABLET [NCS HEALTHCARE OF KY, LLC DBA VANGARD LABS]
SETID: 47f228e9-4a34-4d14-988d-b06af90124b9
SOURCE: DailyMed"
DailyMed,amlodipine,47f228e9-4a34-4d14-988d-b06af90124b9,"AMLODIPINE BESYLATE TABLET [NCS HEALTHCARE OF KY, LLC DBA VANGARD LABS]","Apr 06, 2026",Amlodipine Besylate,Amlodipine besylate,AMLODIPINE BESYLATE | AMLODIPINE BESYLATE | AMLODIPINE BESYLATE,10 mg | 2.5 mg | 5 mg,0615-8431-05 | 0615-8431-07 | 0615-8431-28 | 0615-8431-30 | 0615-8431-39,"15 in 1 BLISTER PACK | 7 in 1 BLISTER PACK | 28 in 1 BLISTER PACK | 6 in 1 BOX, UNIT-DOSE | 5 in 1 BLISTER PACK | 30 in 1 BLISTER PACK","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Amlodipine Besylate
GENERIC_NAME: Amlodipine besylate
ACTIVE_INGREDIENTS: AMLODIPINE BESYLATE | AMLODIPINE BESYLATE | AMLODIPINE BESYLATE
STRENGTHS: 10 mg | 2.5 mg | 5 mg
NDCS: 0615-8431-05 | 0615-8431-07 | 0615-8431-28 | 0615-8431-30 | 0615-8431-39
PACKAGE_DESCRIPTIONS: 15 in 1 BLISTER PACK | 7 in 1 BLISTER PACK | 28 in 1 BLISTER PACK | 6 in 1 BOX, UNIT-DOSE | 5 in 1 BLISTER PACK | 30 in 1 BLISTER PACK
PUBLISHED_DATE: Apr 06, 2026
TITLE: AMLODIPINE BESYLATE TABLET [NCS HEALTHCARE OF KY, LLC DBA VANGARD LABS]
SETID: 47f228e9-4a34-4d14-988d-b06af90124b9
SOURCE: DailyMed"
DailyMed,telmisartan,b88dc14d-24ce-4569-a57d-af3334e4fa90,TELMISARTAN POWDER [AX PHARMACEUTICAL CORP],"Mar 26, 2026",Telmisartan,Telmisartan,TELMISARTAN,1 g in 1 g,73377-036-01 | 73377-036-02 | 73377-036-03 | 73377-036-04 | 73377-036-05 | 73377-036-06 | 73377-036-07 | 73377-036-08 | 73377-036-09,250 g in 1 JAR | 50 g in 1 JAR | 42 g in 1 JAR | 1000 g in 1 JAR | 100 g in 1 JAR | 950 g in 1 JAR | 5000 g in 1 JAR | 46 g in 1 JAR | 85 g in 1 JAR,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Telmisartan
GENERIC_NAME: Telmisartan
ACTIVE_INGREDIENTS: TELMISARTAN
STRENGTHS: 1 g in 1 g
NDCS: 73377-036-01 | 73377-036-02 | 73377-036-03 | 73377-036-04 | 73377-036-05 | 73377-036-06 | 73377-036-07 | 73377-036-08 | 73377-036-09
PACKAGE_DESCRIPTIONS: 250 g in 1 JAR | 50 g in 1 JAR | 42 g in 1 JAR | 1000 g in 1 JAR | 100 g in 1 JAR | 950 g in 1 JAR | 5000 g in 1 JAR | 46 g in 1 JAR | 85 g in 1 JAR
PUBLISHED_DATE: Mar 26, 2026
TITLE: TELMISARTAN POWDER [AX PHARMACEUTICAL CORP]
SETID: b88dc14d-24ce-4569-a57d-af3334e4fa90
SOURCE: DailyMed"
DailyMed,telmisartan,91215664-6e19-4e04-9ae7-ab5664799426,TELMISARTAN TABLET [REMEDYREPACK INC.],"Feb 10, 2026",Telmisartan,Telmisartan,TELMISARTAN,80 mg,70518-2572-0 | 70518-2572-1,3 in 1 CARTON | 10 in 1 BLISTER PACK | 30 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Telmisartan
GENERIC_NAME: Telmisartan
ACTIVE_INGREDIENTS: TELMISARTAN
STRENGTHS: 80 mg
NDCS: 70518-2572-0 | 70518-2572-1
PACKAGE_DESCRIPTIONS: 3 in 1 CARTON | 10 in 1 BLISTER PACK | 30 in 1 BOTTLE
PUBLISHED_DATE: Feb 10, 2026
TITLE: TELMISARTAN TABLET [REMEDYREPACK INC.]
SETID: 91215664-6e19-4e04-9ae7-ab5664799426
SOURCE: DailyMed"
DailyMed,olmesartan,a90915ca-f9d3-4fff-8370-d5dc4cdfc521,"BENICAR HCT (OLMESARTAN MEDOXOMIL-HYDROCHLOROTHIAZIDE) TABLET, FILM COATED [COSETTE PHARMACEUTICALS, INC.]","Apr 02, 2026",Benicar HCT,olmesartan medoxomil-hydrochlorothiazide,OLMESARTAN MEDOXOMIL | OLMESARTAN MEDOXOMIL | HYDROCHLOROTHIAZIDE | HYDROCHLOROTHIAZIDE,20 mg | 40 mg | 12.5 mg | 25 mg,0713-0943-30,"30 in 1 BOTTLE, PLASTIC","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Benicar HCT
GENERIC_NAME: olmesartan medoxomil-hydrochlorothiazide
ACTIVE_INGREDIENTS: OLMESARTAN MEDOXOMIL | OLMESARTAN MEDOXOMIL | HYDROCHLOROTHIAZIDE | HYDROCHLOROTHIAZIDE
STRENGTHS: 20 mg | 40 mg | 12.5 mg | 25 mg
NDCS: 0713-0943-30
PACKAGE_DESCRIPTIONS: 30 in 1 BOTTLE, PLASTIC
PUBLISHED_DATE: Apr 02, 2026
TITLE: BENICAR HCT (OLMESARTAN MEDOXOMIL-HYDROCHLOROTHIAZIDE) TABLET, FILM COATED [COSETTE PHARMACEUTICALS, INC.]
SETID: a90915ca-f9d3-4fff-8370-d5dc4cdfc521
SOURCE: DailyMed"
DailyMed,olmesartan,a90915ca-f9d3-4fff-8370-d5dc4cdfc521,"BENICAR HCT (OLMESARTAN MEDOXOMIL-HYDROCHLOROTHIAZIDE) TABLET, FILM COATED [COSETTE PHARMACEUTICALS, INC.]","Apr 02, 2026",Benicar HCT,olmesartan medoxomil-hydrochlorothiazide,OLMESARTAN MEDOXOMIL | OLMESARTAN MEDOXOMIL | HYDROCHLOROTHIAZIDE | HYDROCHLOROTHIAZIDE,20 mg | 40 mg | 12.5 mg | 25 mg,0713-0944-30,"30 in 1 BOTTLE, PLASTIC","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Benicar HCT
GENERIC_NAME: olmesartan medoxomil-hydrochlorothiazide
ACTIVE_INGREDIENTS: OLMESARTAN MEDOXOMIL | OLMESARTAN MEDOXOMIL | HYDROCHLOROTHIAZIDE | HYDROCHLOROTHIAZIDE
STRENGTHS: 20 mg | 40 mg | 12.5 mg | 25 mg
NDCS: 0713-0944-30
PACKAGE_DESCRIPTIONS: 30 in 1 BOTTLE, PLASTIC
PUBLISHED_DATE: Apr 02, 2026
TITLE: BENICAR HCT (OLMESARTAN MEDOXOMIL-HYDROCHLOROTHIAZIDE) TABLET, FILM COATED [COSETTE PHARMACEUTICALS, INC.]
SETID: a90915ca-f9d3-4fff-8370-d5dc4cdfc521
SOURCE: DailyMed"
DailyMed,olmesartan,a90915ca-f9d3-4fff-8370-d5dc4cdfc521,"BENICAR HCT (OLMESARTAN MEDOXOMIL-HYDROCHLOROTHIAZIDE) TABLET, FILM COATED [COSETTE PHARMACEUTICALS, INC.]","Apr 02, 2026",Benicar HCT,olmesartan medoxomil-hydrochlorothiazide,OLMESARTAN MEDOXOMIL | OLMESARTAN MEDOXOMIL | HYDROCHLOROTHIAZIDE | HYDROCHLOROTHIAZIDE,20 mg | 40 mg | 12.5 mg | 25 mg,0713-0945-30,"30 in 1 BOTTLE, PLASTIC","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Benicar HCT
GENERIC_NAME: olmesartan medoxomil-hydrochlorothiazide
ACTIVE_INGREDIENTS: OLMESARTAN MEDOXOMIL | OLMESARTAN MEDOXOMIL | HYDROCHLOROTHIAZIDE | HYDROCHLOROTHIAZIDE
STRENGTHS: 20 mg | 40 mg | 12.5 mg | 25 mg
NDCS: 0713-0945-30
PACKAGE_DESCRIPTIONS: 30 in 1 BOTTLE, PLASTIC
PUBLISHED_DATE: Apr 02, 2026
TITLE: BENICAR HCT (OLMESARTAN MEDOXOMIL-HYDROCHLOROTHIAZIDE) TABLET, FILM COATED [COSETTE PHARMACEUTICALS, INC.]
SETID: a90915ca-f9d3-4fff-8370-d5dc4cdfc521
SOURCE: DailyMed"
DailyMed,olmesartan,268d12e8-1cfc-4086-b613-8fd94f2d7c4e,"OLMESARTAN MEDOXOMIL / AMLODIPINE BESYLATE / HYDROCHLOROTHIAZIDE TABLET, FILM COATED [PAR HEALTH USA, LLC]","Apr 01, 2026",olmesartan medoxomil / amlodipine besylate / hydrochlorothiazide,olmesartan medoxomil / amlodipine besylate / hydrochlorothiazide,OLMESARTAN MEDOXOMIL | OLMESARTAN MEDOXOMIL | AMLODIPINE BESYLATE | AMLODIPINE BESYLATE | HYDROCHLOROTHIAZIDE | HYDROCHLOROTHIAZIDE,20 mg | 40 mg | 10 mg | 5 mg | 12.5 mg | 25 mg,49884-790-09 | 49884-790-11,90 in 1 BOTTLE | 30 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: olmesartan medoxomil / amlodipine besylate / hydrochlorothiazide
GENERIC_NAME: olmesartan medoxomil / amlodipine besylate / hydrochlorothiazide
ACTIVE_INGREDIENTS: OLMESARTAN MEDOXOMIL | OLMESARTAN MEDOXOMIL | AMLODIPINE BESYLATE | AMLODIPINE BESYLATE | HYDROCHLOROTHIAZIDE | HYDROCHLOROTHIAZIDE
STRENGTHS: 20 mg | 40 mg | 10 mg | 5 mg | 12.5 mg | 25 mg
NDCS: 49884-790-09 | 49884-790-11
PACKAGE_DESCRIPTIONS: 90 in 1 BOTTLE | 30 in 1 BOTTLE
PUBLISHED_DATE: Apr 01, 2026
TITLE: OLMESARTAN MEDOXOMIL / AMLODIPINE BESYLATE / HYDROCHLOROTHIAZIDE TABLET, FILM COATED [PAR HEALTH USA, LLC]
SETID: 268d12e8-1cfc-4086-b613-8fd94f2d7c4e
SOURCE: DailyMed"
DailyMed,olmesartan,268d12e8-1cfc-4086-b613-8fd94f2d7c4e,"OLMESARTAN MEDOXOMIL / AMLODIPINE BESYLATE / HYDROCHLOROTHIAZIDE TABLET, FILM COATED [PAR HEALTH USA, LLC]","Apr 01, 2026",olmesartan medoxomil / amlodipine besylate / hydrochlorothiazide,olmesartan medoxomil / amlodipine besylate / hydrochlorothiazide,OLMESARTAN MEDOXOMIL | OLMESARTAN MEDOXOMIL | AMLODIPINE BESYLATE | AMLODIPINE BESYLATE | HYDROCHLOROTHIAZIDE | HYDROCHLOROTHIAZIDE,20 mg | 40 mg | 10 mg | 5 mg | 12.5 mg | 25 mg,49884-788-09 | 49884-788-11,90 in 1 BOTTLE | 30 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: olmesartan medoxomil / amlodipine besylate / hydrochlorothiazide
GENERIC_NAME: olmesartan medoxomil / amlodipine besylate / hydrochlorothiazide
ACTIVE_INGREDIENTS: OLMESARTAN MEDOXOMIL | OLMESARTAN MEDOXOMIL | AMLODIPINE BESYLATE | AMLODIPINE BESYLATE | HYDROCHLOROTHIAZIDE | HYDROCHLOROTHIAZIDE
STRENGTHS: 20 mg | 40 mg | 10 mg | 5 mg | 12.5 mg | 25 mg
NDCS: 49884-788-09 | 49884-788-11
PACKAGE_DESCRIPTIONS: 90 in 1 BOTTLE | 30 in 1 BOTTLE
PUBLISHED_DATE: Apr 01, 2026
TITLE: OLMESARTAN MEDOXOMIL / AMLODIPINE BESYLATE / HYDROCHLOROTHIAZIDE TABLET, FILM COATED [PAR HEALTH USA, LLC]
SETID: 268d12e8-1cfc-4086-b613-8fd94f2d7c4e
SOURCE: DailyMed"
DailyMed,olmesartan,268d12e8-1cfc-4086-b613-8fd94f2d7c4e,"OLMESARTAN MEDOXOMIL / AMLODIPINE BESYLATE / HYDROCHLOROTHIAZIDE TABLET, FILM COATED [PAR HEALTH USA, LLC]","Apr 01, 2026",olmesartan medoxomil / amlodipine besylate / hydrochlorothiazide,olmesartan medoxomil / amlodipine besylate / hydrochlorothiazide,OLMESARTAN MEDOXOMIL | OLMESARTAN MEDOXOMIL | AMLODIPINE BESYLATE | AMLODIPINE BESYLATE | HYDROCHLOROTHIAZIDE | HYDROCHLOROTHIAZIDE,20 mg | 40 mg | 10 mg | 5 mg | 12.5 mg | 25 mg,49884-789-09 | 49884-789-11,90 in 1 BOTTLE | 30 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: olmesartan medoxomil / amlodipine besylate / hydrochlorothiazide
GENERIC_NAME: olmesartan medoxomil / amlodipine besylate / hydrochlorothiazide
ACTIVE_INGREDIENTS: OLMESARTAN MEDOXOMIL | OLMESARTAN MEDOXOMIL | AMLODIPINE BESYLATE | AMLODIPINE BESYLATE | HYDROCHLOROTHIAZIDE | HYDROCHLOROTHIAZIDE
STRENGTHS: 20 mg | 40 mg | 10 mg | 5 mg | 12.5 mg | 25 mg
NDCS: 49884-789-09 | 49884-789-11
PACKAGE_DESCRIPTIONS: 90 in 1 BOTTLE | 30 in 1 BOTTLE
PUBLISHED_DATE: Apr 01, 2026
TITLE: OLMESARTAN MEDOXOMIL / AMLODIPINE BESYLATE / HYDROCHLOROTHIAZIDE TABLET, FILM COATED [PAR HEALTH USA, LLC]
SETID: 268d12e8-1cfc-4086-b613-8fd94f2d7c4e
SOURCE: DailyMed"
DailyMed,olmesartan,268d12e8-1cfc-4086-b613-8fd94f2d7c4e,"OLMESARTAN MEDOXOMIL / AMLODIPINE BESYLATE / HYDROCHLOROTHIAZIDE TABLET, FILM COATED [PAR HEALTH USA, LLC]","Apr 01, 2026",olmesartan medoxomil / amlodipine besylate / hydrochlorothiazide,olmesartan medoxomil / amlodipine besylate / hydrochlorothiazide,OLMESARTAN MEDOXOMIL | OLMESARTAN MEDOXOMIL | AMLODIPINE BESYLATE | AMLODIPINE BESYLATE | HYDROCHLOROTHIAZIDE | HYDROCHLOROTHIAZIDE,20 mg | 40 mg | 10 mg | 5 mg | 12.5 mg | 25 mg,49884-786-09 | 49884-786-11,90 in 1 BOTTLE | 30 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: olmesartan medoxomil / amlodipine besylate / hydrochlorothiazide
GENERIC_NAME: olmesartan medoxomil / amlodipine besylate / hydrochlorothiazide
ACTIVE_INGREDIENTS: OLMESARTAN MEDOXOMIL | OLMESARTAN MEDOXOMIL | AMLODIPINE BESYLATE | AMLODIPINE BESYLATE | HYDROCHLOROTHIAZIDE | HYDROCHLOROTHIAZIDE
STRENGTHS: 20 mg | 40 mg | 10 mg | 5 mg | 12.5 mg | 25 mg
NDCS: 49884-786-09 | 49884-786-11
PACKAGE_DESCRIPTIONS: 90 in 1 BOTTLE | 30 in 1 BOTTLE
PUBLISHED_DATE: Apr 01, 2026
TITLE: OLMESARTAN MEDOXOMIL / AMLODIPINE BESYLATE / HYDROCHLOROTHIAZIDE TABLET, FILM COATED [PAR HEALTH USA, LLC]
SETID: 268d12e8-1cfc-4086-b613-8fd94f2d7c4e
SOURCE: DailyMed"
